CRSP_ID,variable,value
S.73.7.152.001,End_Description,Co Rd 17
S.25.4.63.001,End_Description,Main Street
S.25.4.66.001,End_Description,Twin Bluff Rd
S.25.4.68.001,End_Description,Highway 52
S.49.4.12.003,End_Description,MN TH 238
S.04.4.29.003,End_Description,Everts Rd NE
S.09.4.4.004,End_Description,RR and county line
S.13.4.2.001,End_Description,T-Intersection of N Lake Dr and Rush Lake Trail
S.69.9.8107.001,End_Description,""
034-070,End_Description,CSAH 25
S.69.7.884.001,End_Description,Segment terminates along CR 884
S.18.4.19.001,End_Description,CR 109
S.18.4.59.001,End_Description,2nd Ave
S.73.4.40.001,End_Description,Co Rd 9
S.04.4.29.002,End_Description,Swinburne Ct NW
S.73.4.9.004,End_Description,Co Rd 50
S.25.7.41.001,End_Description,STH 19
S.25.7.42.001,End_Description,240th Ave
S.25.7.43.001,End_Description,County 10 Blvd
S.25.7.44.001,End_Description,County 1 Blvd
S.47.4.15.001,End_Description,730 Ave/Meeker 6
S.25.7.45.002,End_Description,County 2 Blvd
S.25.7.45.003,End_Description,County 5 Blvd
S.25.7.45.004,End_Description,Flower Valley Rd
S.25.7.46.001,End_Description,USH 61
S.25.7.47.000,End_Description,County 9 Blvd
S.04.7.407.002,End_Description,Power Dam Rd NE
091-020,End_Description,CSAH #38.
S.25.7.49.001,End_Description,0.38 miles West of 400th Street
S.56.4.77.001,End_Description,Bluffton Corp Lmts
S.69.4.92.002,End_Description,T-Intersection of Co Hwy 25 and Co Hwy 92
S.73.7.186.002,End_Description,0.47 miles E of 350th Ave
S.25.7.52.001,End_Description,State Highway 58
S.69.4.102.001,End_Description,US Hwy 53
S.86.7.136.001,End_Description,Pittman Ave NW
S.25.7.54.001,End_Description,State Highway 57
S.25.7.55.001,End_Description,460th Street
S.86.4.20.002,End_Description,20th Street SE
S.25.7.57.001,End_Description,County 14 Blvd
S.13.7.70.002,End_Description,Intersection of Oriole Ave and 375th St
S.25.7.59.001,End_Description,County 12 Blvd
S.04.4.25.001,End_Description,Roosevelt Rd SE
S.86.4.14.002,End_Description,State Highway 55
S.49.7.277.001,End_Description,CSAH 23
S.55.4.8.002,End_Description,CSAH 8 / 44th Ave SW
S.86.4.6.006,End_Description,Co Rd 35 W
S.69.4.73.001,End_Description,Intersection of N Cloque Rd and Westgate Blvd
S.86.4.7.006,End_Description,Co Rd 39 NW
S.56.4.43.001,End_Description,CSAH 22
S.25.4.24.001,End_Description,County 25 Blvd
S.55.4.5.004,End_Description,Olmsted CTH 3
S.43.4.9.004,End_Description,Mc Leod CTH85/Kinsley St S
S.73.4.34.001,End_Description,Hwy 22
S.43.7.72.001,End_Description,McLeod CTH 3/Dairy Ave
S.09.7.116.002,End_Description,N CR 1
S.13.7.74.001,End_Description,Intersection of 347th St and Oasis Rd
S.86.4.5.001,End_Description,60th St SW
S.69.7.269.001,End_Description,.07 Miles North of Intersection of Boulder Dam Rd and Nordberg Rd
S.56.4.27.002,End_Description,CSAH 10
051-040,End_Description,CSAH 8
S.25.4.30.002,End_Description,Main Street
S.73.7.137.002,End_Description,Co Rd 6
025-023,End_Description,CSAH 22
S.55.7.134.001,End_Description,CSAH 3
S.09.7.128.001,End_Description,MN 210
S.73.4.35.001,End_Description,Stearns County Line
HEN.239,End_Description,E OF CR 201 TO M.P. 4.80
S.18.7.131.001,End_Description,CSAH 45
S.43.4.8.002,End_Description,McLeod CTH 115
S.86.7.113.001,End_Description,Braddock Ave NE
S.25.7.58.001,End_Description,State Highway 19
012-060,End_Description,CSAH 51
S.47.4.34.002,End_Description,MNTH 55
S.56.4.86.001,End_Description,MNTH 210
S.56.4.87.001,End_Description,CSAH 38
HEN.671,End_Description,@ CSAH 115
S.56.4.51.002,End_Description,Perham Corp Lmts
002-020,End_Description,1.0 MI N
035-011,End_Description,FAI 35
S.04.4.31.001,End_Description,Hwy 71
S.18.7.109.001,End_Description,CSAH 19
S.73.4.17.005,End_Description,0.29 miles W of Co Rd 9
S.49.4.24.003,End_Description,MN TH 238
S.55.4.28.001,End_Description,Olmsted CTH 11/70th Ave NE
S.47.4.1.001,End_Description,Meeker CTH 28
S.49.4.24.001,End_Description,S LIMITS BOWLUS
S.47.4.18.002,End_Description,Meeker CTH 14
S.73.7.176.001,End_Description,Hwy 4
013-012,End_Description,W LIM GLENVILLE
013-010,End_Description,CSAH 18
S.55.4.31.001,End_Description,USTH 52
S.04.7.401.001,End_Description,Woodward Dr SW
S.69.4.7.006,End_Description,Intersection of Co Hwy 7 and Kane Rd
014-030,End_Description,CSAH 9 W
001-012,End_Description,TH 65
022-054,End_Description,N LIMS ALBERT LEA
S.25.7.47.001,End_Description,362nd St
S.56.4.60.002,End_Description,CSAH 13
S.73.4.17.003,End_Description,0.25 miles N of 421st St
HEN.694,End_Description,Brockton Ln/CR 13
S.69.4.97.003,End_Description,T-Intersection of Ajax Rd and Vermilion Trail
S.43.7.77.001,End_Description,Dead End
S.86.4.4.002,End_Description,County Road 35 W
S.73.4.33.001,End_Description,Co Rd 32
S.86.4.6.001,End_Description,Co Rd 30 SW
S.73.7.175.001,End_Description,Co Rd 13
S.86.4.8.005,End_Description,85th St NW
S.13.4.20.002,End_Description,T-Intersection of Victory Ln and Furuby Rd
S.86.4.35.002,End_Description,County Road 8 SW
S.69.7.697.002,End_Description,Hwy 1
026-011,End_Description,CSAH 13
018-010,End_Description,CSAH 5
S.55.4.8.004,End_Description,CSAH 22 / Salem Rd SW
S.55.4.19.001,End_Description,USTH 52
S.47.4.19.002,End_Description,Meeker CTH 7/Meeker CTH 2
S.09.4.8.003,End_Description,"North:Fredrick Road/CR 361, South; CR 145"
S.55.7.101.001,End_Description,CSAH 1 / Simpson Rd SE
S.55.7.101.002,End_Description,CR 111 / 50th Ave SE
S.55.7.102.001,End_Description,USTH 14
S.55.7.102.002,End_Description,CSAH 2 / Viola Rd NE
S.55.7.102.003,End_Description,CSAH 24
S.55.7.103.001,End_Description,CSAH 4 / Valleyhigh Rd NW
S.56.4.22.001,End_Description,CSAH 3
S.55.7.105.001,End_Description,CSAH 3
S.55.7.106.001,End_Description,Mower / Fillmore County Lines
S.55.7.107.001,End_Description,CSAH 7
S.55.7.107.002,End_Description,CSAH 9
S.55.7.108.001,End_Description,CSAH 8
S.55.7.110.001,End_Description,CR 130
S.73.7.193.001,End_Description,Co Rd 18
S.49.7.245.001,End_Description,CSAH 311
S.47.4.5.002,End_Description,0.005 mile E of 750th Ave on 110th St SW
S.55.7.113.001,End_Description,CSAH 5 (North)
031-060,End_Description,FAI 35
S.55.7.115.001,End_Description,CR 108
S.55.7.115.002,End_Description,TH 30
S.55.7.116.001,End_Description,CSAH 16
S.55.7.117.001,End_Description,CSAH 8
S.55.7.118.001,End_Description,CSAH 12 / White Bridge Rd NW
S.86.4.35.001,End_Description,County Road 6 NW
S.55.7.120.001,End_Description,CSAH 20
S.55.7.121.001,End_Description,USTH 63
S.55.7.123.001,End_Description,CSAH 19
S.55.7.124.001,End_Description,CSAH 11
030-040,End_Description,TH 251
S.55.7.125.001,End_Description,CSAH 8
S.55.7.125.002,End_Description,CSAH 25 / 16th St SW
S.55.7.126.001,End_Description,CSAH 15
S.55.7.127.001,End_Description,25th Ave
S.55.7.128.001,End_Description,Wabasha County Line
S.55.7.129.001,End_Description,CSAH 10
S.55.7.130.001,End_Description,CSAH 30
S.55.7.132.001,End_Description,CSAH 9
S.56.4.35.010,End_Description,CSAH 36
S.04.4.27.003,End_Description,Turtle River Lake Rd NE
S.55.7.136.001,End_Description,CR 129
S.55.7.137.001,End_Description,CR 136
S.55.7.138.001,End_Description,TH 30 (East)
S.55.7.139.001,End_Description,TH 30
S.86.4.16.001,End_Description,0.23 miles SouthWest of 8th Street SE
S.73.4.29.001,End_Description,Hwy 4
S.04.4.12.003,End_Description,Parkers Lake Rd NE
S.55.7.142.003,End_Description,Winona County Line
034-020,End_Description,S LIMS LONDON
HEN.382,End_Description,W OF G LK RD TO E OF CSAH 121
S.55.7.145.001,End_Description,CSAH 10 / Union St NE
S.25.4.9.002,End_Description,USH 52
S.55.7.147.001,End_Description,CR 125 / Mayowood Rd SW
S.55.7.149.001,End_Description,TH 30
S.55.7.150.001,End_Description,CSAH 25
S.25.4.11.002,End_Description,State Highway 57
S.55.7.152.001,End_Description,Winona County Line
S.25.4.8.002,End_Description,County 1 Blvd
S.25.4.10.003,End_Description,240th Avenue Way
S.43.4.26.001,End_Description,MNTH 7
S.09.7.149.001,End_Description,intersection of 3rd St/CR 20
S.86.4.39.004,End_Description,Clementa Avenue NW
S.18.4.16.001,End_Description,CSAH 39 / CSAH 16
025-060,End_Description,EAST COUNTY LINE
S.09.7.110.001,End_Description,Gary Rd/CR 7
S.56.4.44.001,End_Description,CSAH 35
S.13.7.91.001,End_Description,.05 Miles North of T-Intersection of Lofton Ave and 239th St
S.56.4.49.002,End_Description,MNTH 108
S.49.7.253.002,End_Description,153RD ST
S.69.9.3465.001,End_Description,2nd St
S.13.4.11.001,End_Description,Intersection of 375th St and Route 19
S.56.4.9.002,End_Description,MNTH 34
030-030,End_Description,CSAH 19
S.73.7.156.001,End_Description,Co Rd 9
S.69.7.694.002,End_Description,Kroll Rd
S.25.7.56.001,End_Description,County 1 Blvd
S.56.4.64.001,End_Description,0.4 miles E of MNTH 78
S.49.4.26.003,End_Description,MN TH 25
S.18.4.8.002,End_Description,TH 18
S.09.7.103.002,End_Description,Military Rd/CR 4
047-010,End_Description,N CO LINE
S.56.7.142.001,End_Description,CSAH 67
S.73.4.48.001,End_Description,Co Rd 8
S.13.4.7.001,End_Description,Rush Point Dr overpass I-35
S.69.4.4.008,End_Description,MN-135
S.56.4.67.005,End_Description,CSAH 40
S.73.4.13.007,End_Description,Stearns County Line
013-050,End_Description,CSAH 26
S.73.4.13.005,End_Description,370th St
S.69.4.100.001,End_Description,Hwy 110 (CSAH 110)
S.47.4.25.002,End_Description,Meeker CTH 16
S.49.7.261.001,End_Description,CSAH 46
S.56.7.136.001,End_Description,MNTH 29
S.69.7.285.001,End_Description,Taft Rd/Fish Lake Rd
S.43.4.7.003,End_Description,McLeod CH 8/Airport Rd/York Rd
S.43.4.24.001,End_Description,McLeod CTH 2
S.09.4.61.002,End_Description,CR 138
S.73.7.191.001,End_Description,Co Rd 13
S.18.7.121.001,End_Description,CSAH 21
S.73.4.23.001,End_Description,0.23 miles NW of 6th St NW
S.43.4.17.002,End_Description,.44 mi E of Leaf Ave
S.73.4.45.001,End_Description,Co Rd 44
S.73.4.11.001,End_Description,10th St SE
S.55.4.15.001,End_Description,Olmsted CTH 25/Salem Rd SW
S.56.4.41.001,End_Description,MNTH 108
S.69.7.307.001,End_Description,Werner Rd
S.49.4.1.001,End_Description,MN TH 238
046-021,End_Description,WEST LIMITS OF ALBERT LEA
S.43.4.2.001,End_Description,Oak Leaf Rd
019-050,End_Description,CSAH 34
S.56.7.148.001,End_Description,CSAH 67
S.56.4.68.001,End_Description,Wadena County Line
026-050,End_Description,CSAH 25
S.86.4.32.001,End_Description,County Road 14 SE
S.73.7.142.001,End_Description,Co Rd 7
S.86.4.2.001,End_Description,Rhoades Avenue NW
S.56.7.125.001,End_Description,CSAH 34
014-050,End_Description,CSAH 46
S.09.4.1.001,End_Description,Broadway Av/CR 1 and CR 18 (Wrenshal)
S.86.4.33.003,End_Description,20th Street SE
S.73.4.14.002,End_Description,0.25 miles W of 343rd Ave
S.25.4.9.005,End_Description,300th Ave
S.43.7.51.001,End_Description,McLeod CTH 57
S.43.7.52.001,End_Description,USTH 212
S.43.7.53.001,End_Description,McLeod CTH 7/100th St
S.43.7.54.001,End_Description,MNTH 26/100th ST
S.43.7.54.002,End_Description,McLeod CTH 7
S.18.4.8.001,End_Description,CSAH 2
S.86.4.2.002,End_Description,Redwood Avenue NW
S.25.4.1.002,End_Description,0.10 Miles SW of Pioneer Rd
S.43.7.58.001,End_Description,McLeod CTH 14
S.69.4.47.002,End_Description,Aerie Lake Rd
S.43.7.60.002,End_Description,McLeod CTH 15/Main St N
S.43.7.60.003,End_Description,MNTH 16/McLeod CTH 5
S.09.4.45.001,End_Description,450' n of CR 54 entrance/Cloquet Service Center
S.43.7.62.001,End_Description,MNTH 22
S.86.4.11.001,End_Description,County Road 39 NW
S.73.7.163.001,End_Description,Co Rd 49
S.43.7.65.001,End_Description,McLeod CTH 3/110th St
045-030,End_Description,CSAH 25
S.43.7.68.001,End_Description,McLeod 1/Daily Ave/CR 9
S.43.7.70.001,End_Description,McLeod CTH 62/Natue Ave
S.43.7.71.001,End_Description,MNTH 7
S.43.7.71.002,End_Description,Common St SW
S.18.4.17.001,End_Description,TH 371
S.09.4.7.001,End_Description,US 210
S.43.7.74.001,End_Description,McLeod CTH 3
S.43.7.75.001,End_Description,McLeod CTH 3/110th St
S.73.4.2.003,End_Description,Co Rd 75
S.43.7.79.002,End_Description,MNTH 16 Jet Ave
S.43.7.80.001,End_Description,MNTH 180/McLeod CTH 2
S.18.4.44.001,End_Description,TH 25
HEN.236,End_Description,@ FERNDALE ROAD
S.73.4.16.001,End_Description,Co Rd 10
S.43.7.86.001,End_Description,MNTH 5/Falcon Ave
S.86.4.5.007,End_Description,90th St NW
S.43.7.89.001,End_Description,McLeod CTH 7
S.43.7.90.001,End_Description,MNTH 7
084-060,End_Description,CSAH #26.
S.56.4.1.002,End_Description,Fergus Fall Corp Lmts
S.49.7.264.001,End_Description,CSAH 43
S.49.7.225.001,End_Description,CSAH 12
S.13.4.36.001,End_Description,T-Intersection of Lake Blvd and Ivywood Trail
S.18.7.114.001,End_Description,CSAH 36
S.56.4.8.003,End_Description,CSAH 67
S.49.7.229.001,End_Description,CSAH 230
S.55.4.16.001,End_Description,Olmsted CTH 20
S.56.4.89.002,End_Description,CSAH 16
S.49.7.215.001,End_Description,170TH ST
S.56.4.75.002,End_Description,MNTH 29
S.25.4.9.003,End_Description,County 6 Blvd
S.49.7.240.001,End_Description,CSAH 37
S.47.4.27.001,End_Description,MNTH 15
S.55.4.3.004,End_Description,Olmsted CTH 13/SW 8th St
HEN.668,End_Description,@ CSAH 24-W JCT
S.56.7.134.001,End_Description,3.55 miles E of CSAH 65
S.47.4.22.002,End_Description,USTH 1
S.73.4.43.001,End_Description,Hwy 23
HEN.698,End_Description,MP 1.24 TO W OF CSAH 116
S.49.4.12.001,End_Description,CSAH 6
S.49.7.237.001,End_Description,CSAH 463
S.55.4.3.003,End_Description,Olmsted CTH 14/75th St NW
S.09.4.10.001,End_Description,Telker Rd
S.56.4.50.003,End_Description,CSAH 75
S.69.7.310.002,End_Description,Dead End
S.04.4.48.001,End_Description,Fern Lake Rd SW
025-040,End_Description,CR 118
020-040,End_Description,CSAH 14
045-050,End_Description,SO LIM CLARKS GROVE
S.69.4.7.002,End_Description,Intersection of Co Hwy 7 and Swan Lake Rd
S.73.4.3.001,End_Description,W Co Rd 3
S.56.4.22.002,End_Description,CSAH 35
095-010,End_Description,CSAH #10.
034-071,End_Description,TH 251
S.69.4.20.001,End_Description,CSAH 4
S.86.4.35.008,End_Description,0.22 miles Northeast of 23rd Street NE
S.69.4.95.001,End_Description,T-Intersection of Bodas Rd and Clyde Rd
S.56.4.6.001,End_Description,CSAH 65
S.55.4.2.004,End_Description,.99 mi E of 190th Ave NE
S.13.7.60.001,End_Description,Intersection of 470th St and Falcon Ave
S.18.4.21.001,End_Description,TH 371
S.18.4.10.001,End_Description,TH 18 / Katrine DR
S.49.7.239.001,End_Description,CSAH 38
S.04.4.7.001,End_Description,Adams Ave NW
S.56.4.25.002,End_Description,CSAH 1
S.49.4.25.001,End_Description,CSAH 26
S.56.4.27.001,End_Description,Fergus Falls Corp Lmts
S.73.4.18.003,End_Description,Hwy 28
S.56.4.24.005,End_Description,CSAH 3
S.55.4.25.002,End_Description,Olmsted CTH 22/Salem Rd SW
S.49.7.228.001,End_Description,MN TH 238
008-020,End_Description,CSAH 29
S.47.4.25.003,End_Description,Meeker CTH 3
S.25.4.6.002,End_Description,Hwy 19
S.04.4.27.001,End_Description,Power Dam Rd NE
S.13.4.9.005,End_Description,T-Intersection of Rush Point Dr and Falcon Ave
S.18.7.124.001,End_Description,TH 6
011-020,End_Description,CSAH 4
S.69.4.77.001,End_Description,T-Intersection of Co Hwy 77 and Moccasin Point Rd
S.18.4.23.002,End_Description,TH 18
S.49.4.26.001,End_Description,W LIMITS ROYALTON
S.56.4.34.002,End_Description,CSAH 80
001-021,End_Description,CSAH 30
S.13.4.4.001,End_Description,Intersection of Rush Point Dr and Acacia Trail
S.43.7.73.001,End_Description,McLeod CTH 12/Tagus Ave
S.69.4.26.001,End_Description,CSAH 21
S.73.7.176.002,End_Description,Co Rd 30
S.18.4.8.003,End_Description,CSAH 12
S.43.4.1.002,End_Description,3rd Ave S
S.55.4.16.003,End_Description,USTH 52
S.86.4.39.001,End_Description,Haug Avenue NE
S.55.4.5.001,End_Description,USTH 14
S.47.4.4.001,End_Description,0.80 mile NE of Meeker CTH 15
S.43.4.5.002,End_Description,USTH 15
S.49.7.206.001,End_Description,END OF ROAD/ROUND LAKE
S.55.4.27.001,End_Description,.62 mi N of 130th St NW
S.49.4.23.001,End_Description,MN TH 23
010-031,End_Description,CSAH 33
026-060,End_Description,TH 251
S.13.4.17.001,End_Description,Intersection of Athens Trail and Lyons Ave
S.69.7.317.002,End_Description,Cobb Rd
S.18.4.1.005,End_Description,CR 106
S.49.7.280.001,End_Description,NO CO LINE
S.69.4.66.002,End_Description,T-Intersection of McNiven Rd and Colombe Rd
S.43.4.115.001,End_Description,McLeod CTH 7/School Rd SW
S.47.4.16.001,End_Description,520th Ave
S.13.7.86.001,End_Description,T-Intersection of Panola Dr and St. Croix Trail
S.56.4.14.001,End_Description,CSAH 49
013-011,End_Description,FAI 35
S.43.4.7.002,End_Description,.5 mi N of MNTH 26
S.73.7.161.001,End_Description,Co Rd 42
S.55.4.21.001,End_Description,Olm Wab Cunty Line Rd
025-050,End_Description,CSAH 34
S.56.4.5.003,End_Description,CSAH 16
S.56.4.23.001,End_Description,MNTH 34
S.73.4.31.001,End_Description,Co Rd 12
S.18.4.15.001,End_Description,CSAH 1
S.56.7.146.001,End_Description,CSAH 53
S.73.4.10.002,End_Description,Hwy 52
S.55.4.20.001,End_Description,Olmsted CTH 16
S.56.4.67.003,End_Description,New York Mills Corp Lmts
S.13.7.63.001,End_Description,T-Intersection of Cedarcrest Trail and Brunswick Rd
009-020,End_Description,CSAH 14
S.73.4.11.003,End_Description,Co Rd 17
S.49.4.14.001,End_Description,E LIMITS RANDALL
S.04.4.36.004,End_Description,""
S.56.7.116.001,End_Description,CSAH 21
S.73.7.183.001,End_Description,Hwy 28
S.49.7.276.001,End_Description,CSAH 51
S.56.7.124.001,End_Description,CR 124
S.43.7.85.001,End_Description,Zebra Ave
S.49.7.222.001,End_Description,MN TH 27
S.13.4.14.002,End_Description,Intersection of Lincoln Rd and Jensen Rd
S.43.4.1.001,End_Description,McLeod CTH 74/Bergan Rd/140th St
035-010,End_Description,CSAH 20.
HEN.233,End_Description,E OF DEER CREEK TO W LIM MOUND
S.69.7.955.001,End_Description,CR 101
S.56.4.6.002,End_Description,MNTH 29
S.43.7.60.001,End_Description,McLeod CTH 12/Tagus Ave
S.25.4.12.004,End_Description,State Highway 57
S.56.4.76.002,End_Description,CSAH 75
S.18.7.142.001,End_Description,Dead end with Minimum Maint Rd
S.56.4.75.001,End_Description,MNTH 210
020-045,End_Description,CSAH 31E
S.86.4.1.001,End_Description,County Road 30 SW
S.56.4.56.002,End_Description,CSAH 19
S.56.4.73.001,End_Description,MNTH 210
S.18.4.1.003,End_Description,Broadway / Saw Mill Rd
019-040,End_Description,CSAH 30
S.73.7.174.001,End_Description,Co Rd 10
S.09.7.140.001,End_Description,61
S.56.4.82.003,End_Description,USTH 59
034-100,End_Description,CSAH 35
S.49.7.235.001,End_Description,CSAH 26
S.73.7.164.001,End_Description,Kramer Rd
S.56.4.54.001,End_Description,CSAH 67
S.25.4.7.002,End_Description,Highway 19
036-030,End_Description,C R 103
S.09.7.134.004,End_Description,MN 27/MN 73
S.69.4.68.002,End_Description,Intersection of Co Hwy 68 and Hwy 21
S.49.4.8.001,End_Description,NO CO LINE
S.56.4.3.002,End_Description,USTH 59
019-060,End_Description,E CO LINE
S.56.7.132.001,End_Description,MNTH 108
S.56.4.67.007,End_Description,Wadena County Line
S.86.4.5.002,End_Description,Co Rd 35 W
HEN.652,End_Description,@ CSAH 6/CSAH 83
S.47.4.28.002,End_Description,MNTH 22
S.55.4.33.001,End_Description,USTH 14
S.56.4.35.006,End_Description,CSAH 41
HEN.700,End_Description,E OF CO RD 116 TO M.P. 0.11
S.43.4.9.002,End_Description,175th St
S.56.7.123.001,End_Description,CSAH 34
S.04.4.31.002,End_Description,Nebish Rd NE
S.56.4.67.006,End_Description,CSAH 8
028-030,End_Description,CSAH 35
034-050,End_Description,CSAH 46
S.25.4.7.004,End_Description,240th St E (Hwy 61)
S.56.7.135.001,End_Description,CSAH 84
S.73.4.25.001,End_Description,Co Rd 18
HEN.306,End_Description,N OF CSAH 61 TO 150' N OF PROS
S.69.7.889.001,End_Description,S Pike Lake Rd
S.56.4.33.001,End_Description,MNTH 210
026-020,End_Description,S LIMS HAYWARD
S.73.4.14.001,End_Description,0.25 miles E of 353rd Ave
S.49.7.278.001,End_Description,MN TH 27
S.47.4.25.004,End_Description,CSAH 20
S.04.4.15.005,End_Description,S Boundary Rd
S.25.4.7.001,End_Description,County 7 Blvd
S.69.4.21.002,End_Description,CSAH 6301
S.73.4.37.001,End_Description,Co Rd 36
S.55.4.14.004,End_Description,55 Ave NE
S.56.4.82.005,End_Description,MNTH 210
S.04.7.305.002,End_Description,Island View Dr NE
S.49.4.41.001,End_Description,MN TH 27
HEN.363,End_Description,N OF CSAH 6 TO M.P. 1.07
S.69.4.24.002,End_Description,Susan Lake Rd
S.47.4.26.001,End_Description,Meeker CTH 7
S.49.7.275.001,End_Description,CSAH 23
