,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
3356,S.73.4.137.001,,1,1,3,,,26349.1706,,Stearns,Greater MN,73,4,CSAH,137,,Co Rd 137,Co Rd 6,W St Germain St,,,2013,3340,4.990373219,30.42,7,1.4,Suburban,Urban,UG,UG,YES,nv,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,45,Imagery (2012),None,None,12,Paved,3,Undivided,NV,1,Present,Present,None,None,None,20,18,56,14,1,109,21.84205373,The segment has sections of curb & gutter shoulder,41,0,6,0,0,13,0,3,1,0,0,0,0,0,0,4,9,28,41,1681400,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
2977,S.43.4.10.001,,1,1,8,,,36863.14071,,McLeod,Greater MN,43,4,CSAH,10,,McLeod CTH 10,McLeod CTH 2,McLeod CTH 30/Zebra Ave,,,2013,600,6.981655438,7.64,0,0,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Gravel,7,Undivided,NV,1,Present,Present,None,None,None,14,0,30,35,1,80,11.45860043,,4,0,2,0,0,2,0,1,1,0,0,0,0,0,0,1,0,3,4,193400,,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4,,0,0,0,0,0,0,0,1,,NA,NA,NA,NA,NA
3358,S.73.4.138.002,,1,1,3,,,1677.60761,,Stearns,Greater MN,73,4,CSAH,138,,54th Ave N,Great Oak Dr,Rivercrest Dr,,,2013,18100,0.317728714,10.5,1,3.15,Suburban,Urban,UG,UG,YES,nv,Residential,Paved,4-Lane,Undivided,Multi-Lane Undivided,20,Statutory,None,None,12,Curb & Gutter,6,Undivided,NV,1,Present,Present,None,One Side,None,4,4,5,0,0,13,40.91540809,There is a raised curb median where there is a left turn lane,21,0,1,0,0,12,0,8,0,0,0,0,0,0,0,2,8,11,21,1121800,,0,0,0,0,0,1,0,0,1,1,1,0,0,0,4,,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0
1577,002-040,,1,1,6,002-040,N,10602.45011,,Freeborn,Greater MN,24,4,CSAH,2,NV,,CSAH 49,CSAH 11,,,2013,65,2.008039793,0.24,0,0,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,Unknown,Unknown,11.5,Unknown,Unknown,Undivided,NV,Unknown,Present,Present,None,None,None,2,3,3,14,1,23,11.45395628,No Streetview Images,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3275,S.56.4.85.001,,1,1,2,,,16135.31452,,Otter Tail,Greater MN,49,4,CSAH,85,,Shenandoah Loop,MNTH 108,CSAH 35,,,2015,510,3.05593078,2.84,2,0.65,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,11.5,Gravel,5,Paint,NV,1,Present,Present,None,None,None,11,0,9,15,0,35,11.453139,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,87000,,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4,,0,0,0,0,0,0,0,1,,NA,NA,NA,NA,NA
3916,S.47.4.30.002,,1,1,8,,,28171.90923,47.30.02,Meeker,Greater MN,47,4,CSAH,30,,USTH 30,USTH 30,MNTH 55,,,2015,330,5.335588869,3.21,3,0.56,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,Unknown,Unknown,11,Gravel,2,Undivided,NV,1,Present,Present,None,None,None,15,1,20,24,1,61,11.43266498,"No Street View Imagery, the first 0.20 miles are a 2-lane with some parking on the east side",2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,2,15600,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3176,S.56.4.40.002,,1,1,2,,,55458.93295,,Otter Tail,Greater MN,49,4,CSAH,40,,"575th Ave, Iverson lake Rd, 190th St",Vining Corp Lmts,MNTH 29,,,2015,290,10.50358579,5.56,7,0.67,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Gravel,2.5,Paint,NV,2S,Present,Present,None,None,None,17,0,36,65,2,120,11.42466987,,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,272600,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
1724,031-020,,1,1,6,031-020,N,13869.87553,,Freeborn,Greater MN,24,4,CSAH,31,NV,,CSAH 20,W LIM CLARKS GROVE,,,2013,400,2.626870365,1.92,0,0,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,Edgeline,None,12,Composite,3,Undivided,NV,1,Present,Present,None,None,None,5,0,5,20,0,30,11.42043414,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7800,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
2885,S.55.4.32.001,,1,1,6,,,18964.93759,,Olmsted,Greater MN,55,4,CSAH,32,,CSAH 32,Olmsted CTH 10,USTH 14,,,2014,165,3.591844241,1.08,2,0.56,RURAL,Rural,RG,Rural,YES,YES,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,Unknown,Unknown,11.5,Gravel,4,Undivided,NV,1,Present,Present,None,None,None,13,0,6,20,2,41,11.41474887,No Street view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3487,S.73.7.129.001,,1,1,3,,,26830.35844,,Stearns,Greater MN,73,7,CR,129,,Co Rd 129,Co Rd 19,0.56 miles S of Co Rd 14,,,2013,100,5.081507279,0.93,2,0.39,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Gravel,1.5,Undivided,NV,2S,None,Present,None,None,None,11,1,11,35,0,58,11.41393622,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,590000,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3303,S.56.7.119.001,,1,1,2,,,31926.55358,,Otter Tail,Greater MN,49,7,CR,119,,"W Stalker Rd, 220th Ave, 196th St, 200th St, 455th Ave",CSAH 47,MNTH 210,,,2015,195,6.046695754,2.15,6,0.99,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Gravel,1.5,Paint,NV,2S,Present,Present,None,None,None,15,2,22,29,1,69,11.41119097,,3,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,3,23400,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3059,S.43.7.66.001,,1,1,8,,,16663.55849,,McLeod,Greater MN,43,7,CR,66,,MNTH 66/Harvest Rd,McLeod CTH 2,McLeod CTH 11/155th St,,,2013,300,3.155976987,1.73,7,2.22,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,Unknown,Unknown,11.5,Gravel,2,Undivided,NV,2S,Present,Present,None,None,None,4,0,14,18,0,36,11.40692728,No Street view,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,760000,,0,1,0,0,0,0,0,0,0,1,0,1,1,0,4,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
2843,S.55.4.12.002,,1,1,6,,,43513.48365,,Olmsted,Greater MN,55,4,CSAH,12,,CSAH 12,USTH 52,USTH 63/MNTH 247,,,2014,1990,8.241190086,29.93,9,1.09,RURAL,Rural,RG,Rural,YES,YES,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,40,Imagery (2016),None,None,12,Paved,6,Undivided,NV,1,Present,Present,None,None,None,21,0,38,34,1,94,11.40611963,,8,1,5,0,0,2,0,0,0,0,0,0,0,1,0,1,1,5,8,11296000,,0,0,0,0,0,0,1,1,1,1,0,1,0,0,5,,0,0,0,0,1,1,0,1,,NA,NA,NA,NA,NA
3846,S.49.4.37.001,,1,1,3,,,55117.29532,49.37.01,Morrison,Greater MN,49,4,CSAH,37,,PARTRIDGE RD,CSAH 26,CSAH 39,,,2013,285,10.43888169,5.43,3,0.29,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Gravel,3,Undivided,NV,1,Present,Present,None,None,None,20,0,47,52,0,119,11.39968854,,4,1,4,1,1,2,0,0,2,0,0,0,0,1,0,0,1,2,4,11102600,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3088,S.56.4.1.004,,1,1,2,,,31040.38917,,Otter Tail,Greater MN,49,4,CSAH,1,,CSAH 1,CSAH 10,CSAH 35,,,2015,2440,5.878861585,26.18,0,0,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,11,Gravel,4,Paint,NV,1,Present,Present,None,None,None,11,2,27,27,0,67,11.39676433,,16,1,8,0,0,6,1,1,3,0,0,0,0,0,1,0,3,12,16,944600,,0,1,0,0,0,0,1,1,1,1,0,0,0,0,5,,0,0,0,1,1,0,1,0,,NA,NA,NA,NA,NA
2619,S.04.4.36.003,,1,1,2,,,5098.49356,,Beltrami,Greater MN,4,4,CSAH,36,,Main St E,Clark Ave S,0.97 miles E of Clark Ave S,,,2014,280,0.96562378,0.49,2,2.07,Small Town,Rural,RG,Rural,YES,nv,Commercial,Paved,2-Lane,Undivided,2-Lane Undivided,55,Imagery (2012),None,None,12,Paved,1.5,Undivided,NV,2S,Present,Present,None,None,None,6,2,2,1,0,11,11.39160015,The speed limit in Kelliher is 30 and then changes to 55. There are sidewalks and parking on both sides of the road within Kelliher city limits.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,1,1,0,4,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3231,S.56.4.67.002,,1,1,2,,,38975.94563,,Otter Tail,Greater MN,49,4,CSAH,67,,301st St,CSAH 67,CSAH 52,,,2015,330,7.381807885,4.45,8,1.08,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Gravel,4.5,Paint,NV,1,Present,Present,None,None,None,17,0,17,46,4,84,11.37932622,,3,0,3,0,0,2,0,0,2,0,0,0,0,0,0,1,0,2,3,185600,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
2711,S.04.7.407.001,,1,1,2,,,14857.55855,,Beltrami,Greater MN,4,7,CR,407,,Sunnyside Rd SE,0.21 miles N of Beltrami Line Rd,Roosevelt Rd SE,,,2014,245,2.813931543,1.26,0,0,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,11,Gravel,2,Undivided,NV,2S,Present,Present,None,None,None,7,5,12,8,0,32,11.37198951,,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,684800,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
1832,076-030,,1,1,6,076-030,N,5574.71053,,Freeborn,Greater MN,24,7,CR,76,NV,,EAST LIMITS,CARDINAL RD,,,2013,330,1.055816388,0.64,3,2.84,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,10.5,Gravel,5,Undivided,NV,1,Present,Present,None,None,None,1,0,2,7,2,12,11.36561256,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,7800,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
74,S.13.7.64.001,,1,1,1,,,9300.444253,,Chisago,Greater MN,13,7,CR,64,Harris,Falcon Ave,Intersection of Falcon Ave and Stark Rd,.5 Miles South of Intersection Flink Ave and 425th St,,,2013,540,1.761447775,1.74,0,0,Rural,Rural,RG,Rural,YES,nv,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory ,Unknown,Unknown,12,Composite,5,Undivided,NV,2C,Present,Present,None,None,None,3,NV,13,4,NV,20,11.35429632,No Google Street View,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7800,,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4,,0,0,0,0,0,0,0,1,,NA,NA,NA,NA,NA
3047,S.43.7.56.001,,1,1,8,,,20934.58425,,McLeod,Greater MN,43,7,CR,56,,McLeod CTH 56/Common St,McLeod CTH 31/CR 5 SW,McLeod CTH 1/CR 6 SW,,,2013,810,3.964883381,5.86,0,0,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,Unknown,Unknown,12,Gravel,3,Undivided,NV,1,Present,Present,None,None,None,10,0,18,17,0,45,11.34964025,No Street view,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,613400,,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3139,S.56.4.27.003,,1,1,2,,,57723.36783,,Otter Tail,Greater MN,49,4,CSAH,27,,"CSAH 27, Timber Hills Trail, Swamp Rd, 295th St",CSAH 10,CSAH 24,,,2015,720,10.93245603,14.37,13,1.19,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Gravel,3,Paint,NV,1,Present,Present,None,None,None,28,0,38,55,3,124,11.34237354,,8,1,7,1,0,5,0,1,5,0,1,0,0,0,1,0,1,6,8,723800,,0,1,0,0,0,0,1,0,1,1,0,1,0,0,5,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3089,S.56.4.1.005,,1,1,2,,,60141.6408,,Otter Tail,Greater MN,49,4,CSAH,1,,CSAH 1,CSAH 35,0.8 Mile E of CSAH 14,,,2015,1350,11.39046227,28.06,11,0.97,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,13,Paved,6,Paint,NV,1,Present,Present,None,None,None,27,6,36,57,3,129,11.32526467,The shoulder type changes to composite,19,0,15,0,0,4,0,0,4,0,0,0,0,0,0,0,5,14,19,544200,,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4,,0,0,0,0,1,1,0,1,,NA,NA,NA,NA,NA
81,S.13.7.71.002,,1,1,1,,,13057.40838,,Chisago,Greater MN,13,7,CR,71,Taylor Falls,Vista Rd,T-Intersection of 347th St and Wild Mountain Rd,.55 Miles North of Mulberry St and St. Croix Trail,,,2014,315,2.472994011,1.42,4,1.62,Rural,Rural,RG,Rural,YES,nv,Natural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory ,Unknown,Unknown,11.5,Gravel,3,Undivided,NV,3,Present,Present,None,None,None,3,2,21,2,NV,28,11.32230805,No Google Street View,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15600,,0,1,0,0,0,0,0,0,0,1,0,1,1,0,4,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3295,S.56.7.112.001,,1,1,2,,,20525.83075,,Otter Tail,Greater MN,49,7,CR,112,,"175th Ave, 195th Ave",CSAH 15,CSAH 1,,,2015,120,3.887467945,0.85,0,0,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Gravel,2.5,Paint,NV,2S,Present,Present,None,None,None,9,0,7,28,0,44,11.3184213,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3895,S.47.4.21.001,,1,1,8,,,39660.13095,47.21.01,Meeker,Greater MN,47,4,CSAH,21,,Meeker CTH 21,Meeker CTH 14,0.14 mile west of 750th St,,,2015,395,7.511388437,5.41,10,1.33,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Gravel,4,Undivided,NV,1,Present,Present,None,None,None,14,0,26,43,2,85,11.31615023,,4,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,4,110400,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,,0,0,0,0,0,0,0,1,,NA,NA,NA,NA,NA
871,S.69.7.676.001,,1,1,1,,,5607.526434,,St. Louis,Greater MN,69,7,CR,676,,CR 676 - Fectos Rd,Old Hwy 77,Lake Vermillion,,,2015,315,1.062031522,0.61,8,7.53,Rural,Rural,RG,Rural,YES,YES,Natural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,Unknown,Unknown,12,Gravel,6,Undivided,NV,1,Present,Present,None,None,None,3,0,7,2,0,12,11.29909966,No Streetview,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
1443,S.18.4.11.004,,1,1,3,,,31332.92416,,Crow Wing,Greater MN,18,4,CSAH,11,Breezy Point,CSAH 11,CSAH 11 / Indian Hill / Breezy Point Dr,CSAH 3,"LAT:46°35'29.63""N,LON: 94°13'9.57""W","LAT: 46°37'1.46""N,LON: 94° 7'54.70""W",2015,3655,5.93426594,39.58,7,1.18,Rural,Rural,RG,Rural,YES,nv,Natural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Paved,8,Undivided,None,1,Present,Present,None,None,None,34,8,21,0,4,67,11.2903602,,23,2,9,0,0,5,0,3,2,0,2,0,0,0,2,1,9,11,23,2218800,,0,1,0,0,0,0,0,1,1,1,0,1,0,0,5,,1,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3197,S.56.4.50.001,,1,1,2,,,33710.29476,,Otter Tail,Greater MN,49,4,CSAH,50,,CSAH 50,MNTH 108,550th Ave,,,2015,305,6.384525523,3.55,1,0.16,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Gravel,2,Paint,NV,2S,Present,Present,None,None,None,12,0,22,37,1,72,11.27726716,,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,3,102600,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
2992,S.43.4.15.002,,1,1,8,,,48695.54203,,McLeod,Greater MN,43,4,CSAH,15,,McLeod CTH 15,Union Ave N,MNTH 7,,,2013,970,9.222640537,16.33,3,0.33,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Gravel,6,Undivided,NV,1,Present,Present,None,None,None,22,3,37,42,0,104,11.27659693,,13,0,7,0,0,2,0,0,1,0,0,0,0,0,0,2,2,9,13,584200,,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
1755,035-050,,1,1,6,035-050,N,34205.11152,,Freeborn,Greater MN,24,4,CSAH,35,NV,,CSAH 26,JCT CSAH 34 N,,,2013,730,6.478240817,8.63,1,0.15,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,11,Gravel,3,Undivided,NV,1,Present,Present,None,None,None,10,0,27,36,0,73,11.26849126,,6,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,1,4,6,288200,,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
1650,018-020,,1,1,6,018-020,N,14529.44724,,Freeborn,Greater MN,24,4,CSAH,18,NV,,CSAH 13,CO RD 84,,,2013,1000,2.75178925,5.02,0,0,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,Unknown,Unknown,11.5,Unknown,Unknown,Undivided,NV,Unknown,Present,Present,None,None,None,5,0,12,14,0,31,11.26539759,No Streetview Images,6,1,3,1,0,1,0,0,1,0,0,0,0,0,1,0,3,2,6,866600,,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
2585,S.04.4.23.001,,1,1,2,,,25795.29472,,Beltrami,Greater MN,4,4,CSAH,23,,Gull Lake Loop Rd NE,Hwy 71,Newcomb Ln NE,,,2014,845,4.885472485,7.53,1,0.2,Rural,Rural,RG,Rural,YES,nv,Residential,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Gravel,3,Undivided,NV,1,Present,Present,None,None,None,10,2,36,3,4,55,11.25786711,,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,272600,,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
2471,S.86.4.6.008,,1,1,3,,,13612.14462,,Wright,Greater MN,86,4,CSAH,6,,Co Rd 6 NW,Co Rd 37 NW,Hwy 55,,,2016,1550,2.578057692,7.29,4,1.55,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-lane,Undivided,2-lane Undivided,55,Statutory,None,None,12,Gravel,2.5,Undivided,NV,1,Present,Present,None,None,None,5,0,14,9,1,29,11.24877852,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7800,,0,1,0,0,0,0,1,1,1,1,0,1,0,0,6,,0,0,0,0,0,0,0,1,,NA,NA,NA,NA,NA
3177,S.56.4.40.003,,1,1,2,,,54922.36503,,Otter Tail,Greater MN,49,4,CSAH,40,,"Pilgrim Rd, Interlaken Ln, 190th St, 200th St, 135th Ave",MNTH 29,Todd County Line,,,2014,295,10.40196307,5.6,5,0.48,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,None,0,Paint,NV,2S,Present,Present,None,None,None,22,0,38,57,0,117,11.24787688,,3,1,3,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,3,847000,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3207,S.56.4.53.002,,1,1,2,,,26763.04289,,Otter Tail,Greater MN,49,4,CSAH,53,,CSAH 53,CSAH 8,Becker County Line,,,2015,490,5.068758124,4.53,0,0,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Gravel,1,Paint,NV,2S,Present,Present,None,None,None,11,1,19,24,2,57,11.24535806,,6,0,5,0,0,1,0,1,1,0,1,0,0,0,0,2,1,3,6,450400,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3151,S.56.4.34.001,,1,1,2,,,37099.39851,,Otter Tail,Greater MN,49,4,CSAH,34,,CSAH 34,CSAH 35,Perham Corp Lmts,,,2015,1335,7.026401233,17.12,11,1.57,Rural,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,11,Gravel,5,Paint,NV,2C,Present,Present,None,None,None,21,1,27,28,2,79,11.24330897,,18,0,9,0,0,2,0,1,0,0,0,0,0,0,0,3,6,9,18,1102200,,0,1,0,0,0,0,1,0,1,1,0,1,0,0,5,,0,0,0,1,1,0,1,0,,NA,NA,NA,NA,NA
3765,S.49.4.22.001,,1,1,3,,,31937.13995,49.22.01,Morrison,Greater MN,49,4,CSAH,22,,TWIN LAKES RD,MN TH 27,USTH 10,,,2013,345,6.048700748,3.81,5,0.83,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,11.5,Gravel,2,Undivided,NV,2S,Present,Present,None,None,None,18,0,29,19,2,68,11.24208369,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7800,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
280,S.69.4.5.002,,1,1,1,,,38072.20725,,St. Louis,Greater MN,69,4,CSAH,5,Elmer,CSAH 5,CSAH 133,CSAH 817,,,2015,330,7.210645312,4.34,5,0.69,Rural,Rural,RG,Rural,YES,YES,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,Shoulder,None,11,Paved,5,None,None,2C,Present,Present,None,None,None,15,1,32,31,2,81,11.23339126,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,87000,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3910,S.47.4.28.001,,1,1,8,,,43260.02988,47.28.01,Meeker,Greater MN,47,4,CSAH,28,,Meeker CTH 28/200th St,Kandi Meeker Rd,USTH 1,,,2015,275,8.193187478,4.11,8,0.98,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,None,None,12,Gravel,4,Undivided,NV,1,Present,Present,None,None,None,21,0,16,51,4,92,11.22884106,,3,1,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,3,684800,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
3884,S.47.4.16.002,,1,1,8,,,21166.64633,47.16.02,Meeker,Greater MN,47,4,CSAH,16,,Meeker CTH 16,Meeker CTH 30,MNTH 22,,,2015,335,4.008834533,2.45,0,0,RURAL,Rural,RG,Rural,YES,nv,Agricultural,Paved,2-Lane,Undivided,2-Lane Undivided,55,Statutory,Unknown,Unknown,11.5,Gravel,2,Undivided,NV,1,Present,Present,None,None,None,13,0,12,20,0,45,11.22520763,No Street View Imagery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA
